year,gender,age_grp,pension_class,pension_type,retired,disabled,widowed,deceased,avg_pension
2064,Male,30,DC,Total,0,0,0,0,
2064,Male,35,DB,Total,0,0,0,0,
2064,Male,35,DC,Total,0,0,0,0,
2064,Male,40,DB,Total,0,0,0,0,
2064,Male,40,DC,Total,0,0,0,0,
2064,Male,45,DB,Total,0,0,0,0,
2064,Male,45,DC,Total,0,0,0,0,
2064,Male,50,DB,Total,1470,0,0,20,19244.459
2064,Male,50,DC,Total,0,0,0,0,
2064,Male,55,DB,Total,6930,0,0,40,15787.142
2064,Male,55,DC,Total,150,0,0,0,4602.23
2064,Male,60,DB,Total,13560,0,0,110,12829.12
2064,Male,60,DC,Total,2270,0,0,10,8637.6123
2064,Male,65,DB,Total,21470,0,0,340,12778.793
2064,Male,65,DC,Total,5080,0,0,50,11095.934
2064,Male,70,DB,Total,20680,0,0,470,13529.268
2064,Male,70,DC,Total,7160,0,0,160,12936.323
2064,Male,75,DB,Total,17770,0,0,680,13566.179
2064,Male,75,DC,Total,9130,0,0,370,14839.106
2064,Male,80,DB,Total,17130,0,0,1210,13782.16
2064,Male,80,DC,Total,5180,0,0,310,14474.772
2064,Male,85,DB,Total,13830,0,0,1550,13805.668
2064,Male,85,DC,Total,2870,0,0,410,13970.833
2064,Male,90,DB,Total,7260,0,0,1310,12644.442
2064,Male,90,DC,Total,1120,0,0,200,14406.658
2064,Male,95,DB,Total,3390,0,0,1050,19006.137
2064,Male,95,DC,Total,350,0,0,90,15103.622
2064,Male,100,DB,Total,1000,0,0,1870,31595.883
2064,Male,100,DC,Total,0,0,0,20,
2064,Male,105,DB,Total,0,0,0,0,
2064,Male,105,DC,Total,0,0,0,0,
2064,Female,25,DC,Total,0,0,0,0,
2064,Female,30,DC,Total,0,0,0,0,
2064,Female,35,DB,Total,0,0,0,0,
2064,Female,35,DC,Total,0,0,0,0,
2064,Female,40,DB,Total,10,0,0,0,22228.748
2064,Female,40,DC,Total,0,0,0,0,
2064,Female,45,DB,Total,0,0,0,0,
2064,Female,45,DC,Total,0,0,0,0,
2064,Female,50,DB,Total,1150,0,0,0,18781.529
2064,Female,50,DC,Total,0,0,0,0,
2064,Female,55,DB,Total,5100,0,0,0,14981.565
2064,Female,55,DC,Total,90,0,0,0,9145.5918
2064,Female,60,DB,Total,9080,0,0,60,12495.838
2064,Female,60,DC,Total,2260,0,0,30,13128.607
2064,Female,65,DB,Total,14810,0,0,110,11901.432
2064,Female,65,DC,Total,7700,0,0,50,12962.704
2064,Female,70,DB,Total,16830,0,0,280,12449.555
2064,Female,70,DC,Total,14010,0,0,220,13463.883
2064,Female,75,DB,Total,20620,0,0,760,13117.778
2064,Female,75,DC,Total,16950,0,0,340,13836.767
2064,Female,80,DB,Total,25190,0,0,1450,14451.811
2064,Female,80,DC,Total,13690,0,0,670,14079.958
2064,Female,85,DB,Total,24940,0,0,2380,16186.535
2064,Female,85,DC,Total,9160,0,0,860,14019.998
2064,Female,90,DB,Total,15100,0,0,2850,18499.881
2064,Female,90,DC,Total,3870,0,0,860,13466.388
2064,Female,95,DB,Total,5020,0,0,2060,20323.684
2064,Female,95,DC,Total,980,0,0,360,15047.646
2064,Female,100,DB,Total,660,0,0,1160,32747.121
2064,Female,100,DC,Total,60,0,0,50,12241.84
2064,Female,105,DB,Total,0,0,0,0,
2064,Female,105,DC,Total,0,0,0,0,
2064,Female,110,DB,Total,0,0,0,0,
2064,Female,110,DC,Total,0,0,0,0,
2064,Female,115,DC,Total,0,0,0,0,
2064,Female,120,DB,Total,0,0,0,0,
2064,Female,320,DB,Total,0,0,0,0,
2064,Male,20,Total,Disability,0,0,0,0,
2064,Male,25,Total,Disability,0,0,0,0,
2064,Male,30,Total,Disability,0,0,0,0,
2064,Male,30,Total,Survivor,0,0,0,0,
2064,Male,35,Total,Disability,0,0,0,0,
2064,Male,35,Total,Survivor,0,0,0,0,
2064,Male,40,Total,Disability,0,0,0,0,
2064,Male,40,Total,Survivor,0,0,0,0,
2064,Male,45,Total,Disability,0,0,0,0,
2064,Male,45,Total,Survivor,0,0,0,0,
2064,Male,50,Total,Old-age,1470,0,0,20,19244.459
2064,Male,50,Total,Disability,0,0,0,0,
2064,Male,50,Total,Survivor,0,0,0,0,
2064,Male,55,Total,Old-age,6930,0,0,40,15787.142
2064,Male,55,Total,Disability,150,0,0,0,4602.23
2064,Male,55,Total,Survivor,0,0,0,0,
2064,Male,60,Total,Old-age,13550,0,0,110,12836.898
2064,Male,60,Total,Disability,2260,0,0,10,8575.6729
2064,Male,60,Total,Survivor,20,0,0,0,12462.403
2064,Male,65,Total,Old-age,21460,0,0,340,12778.803
2064,Male,65,Total,Disability,4920,0,0,50,11056.523
2064,Male,65,Total,Survivor,170,0,0,0,12334.24
2064,Male,70,Total,Old-age,20580,0,0,470,13440.484
2064,Male,70,Total,Disability,6860,0,0,140,12986.201
2064,Male,70,Total,Survivor,400,0,0,20,16797.057
2064,Male,75,Total,Old-age,16930,0,0,640,13701.342
2064,Male,75,Total,Disability,9260,0,0,400,14466.234
2064,Male,75,Total,Survivor,710,0,0,10,14973.206
2064,Male,80,Total,Old-age,12190,0,0,780,14066.714
2064,Male,80,Total,Disability,9180,0,0,640,13428.225
2064,Male,80,Total,Survivor,940,0,0,100,17365.299
2064,Male,85,Total,Old-age,7380,0,0,760,14779.754
2064,Male,85,Total,Disability,8390,0,0,1090,12914.981
2064,Male,85,Total,Survivor,930,0,0,110,14620.867
2064,Male,90,Total,Old-age,2750,0,0,630,14994.306
2064,Male,90,Total,Disability,5150,0,0,810,11369.503
2064,Male,90,Total,Survivor,480,0,0,70,16972.563
2064,Male,95,Total,Old-age,1530,0,0,530,27658.475
2064,Male,95,Total,Disability,1930,0,0,580,10721.544
2064,Male,95,Total,Survivor,280,0,0,30,23953.662
2064,Male,100,Total,Old-age,910,0,0,1720,34060.43
2064,Male,100,Total,Disability,80,0,0,170,6191.896
2064,Male,100,Total,Survivor,10,0,0,0,10553.959
2064,Male,105,Total,Old-age,0,0,0,0,
2064,Male,105,Total,Disability,0,0,0,0,
2064,Male,105,Total,Survivor,0,0,0,0,
2064,Female,25,Total,Disability,0,0,0,0,
2064,Female,25,Total,Survivor,0,0,0,0,
2064,Female,30,Total,Survivor,0,0,0,0,
2064,Female,35,Total,Disability,0,0,0,0,
2064,Female,35,Total,Survivor,0,0,0,0,
2064,Female,40,Total,Disability,0,0,0,0,
2064,Female,40,Total,Survivor,10,0,0,0,22228.748
2064,Female,45,Total,Disability,0,0,0,0,
2064,Female,45,Total,Survivor,0,0,0,0,
2064,Female,50,Total,Old-age,1150,0,0,0,18781.529
2064,Female,50,Total,Disability,0,0,0,0,
2064,Female,50,Total,Survivor,0,0,0,0,
2064,Female,55,Total,Old-age,5100,0,0,0,14981.565
2064,Female,55,Total,Disability,40,0,0,0,1853.6563
2064,Female,55,Total,Survivor,50,0,0,0,14979.14
2064,Female,60,Total,Old-age,9030,0,0,60,12333.958
2064,Female,60,Total,Disability,310,0,0,0,6606.2124
2064,Female,60,Total,Survivor,2000,0,0,30,14854.647
2064,Female,65,Total,Old-age,14310,0,0,110,11701.474
2064,Female,65,Total,Disability,620,0,0,0,7820.4648
2064,Female,65,Total,Survivor,7580,0,0,50,13690.797
2064,Female,70,Total,Old-age,14790,0,0,220,12101.202
2064,Female,70,Total,Disability,1270,0,0,30,11041.604
2064,Female,70,Total,Survivor,14780,0,0,250,13880.608
2064,Female,75,Total,Old-age,13420,0,0,500,12110.727
2064,Female,75,Total,Disability,2120,0,0,30,11257.804
2064,Female,75,Total,Survivor,22030,0,0,570,14463.427
2064,Female,80,Total,Old-age,9660,0,0,520,12679.46
2064,Female,80,Total,Disability,2420,0,0,90,11440.899
2064,Female,80,Total,Survivor,26800,0,0,1510,15172.581
2064,Female,85,Total,Old-age,5600,0,0,630,12994.453
2064,Female,85,Total,Disability,2190,0,0,190,9278.125
2064,Female,85,Total,Survivor,26310,0,0,2420,16686.709
2064,Female,90,Total,Old-age,1970,0,0,420,13410.8
2064,Female,90,Total,Disability,1200,0,0,170,8407.0752
2064,Female,90,Total,Survivor,15800,0,0,3120,18668.061
2064,Female,95,Total,Old-age,600,0,0,380,24575.648
2064,Female,95,Total,Disability,380,0,0,90,8273.0732
2064,Female,95,Total,Survivor,5020,0,0,1950,19697.695
2064,Female,100,Total,Old-age,430,0,0,820,39812.508
2064,Female,100,Total,Disability,10,0,0,40,8666.8594
2064,Female,100,Total,Survivor,280,0,0,350,18362.729
2064,Female,105,Total,Old-age,0,0,0,0,
2064,Female,105,Total,Survivor,0,0,0,0,
2064,Female,110,Total,Survivor,0,0,0,0,
2064,Female,115,Total,Survivor,0,0,0,0,
2064,Female,120,Total,Old-age,0,0,0,0,
2064,Female,320,Total,Survivor,0,0,0,0,
2064,Total,20,DC,Disability,0,0,0,0,
2064,Total,25,DC,Disability,0,0,0,0,
2064,Total,25,DC,Survivor,0,0,0,0,
2064,Total,30,DC,Disability,0,0,0,0,
2064,Total,30,DC,Survivor,0,0,0,0,
2064,Total,35,DB,Disability,0,0,0,0,
2064,Total,35,DB,Survivor,0,0,0,0,
2064,Total,35,DC,Disability,0,0,0,0,
2064,Total,35,DC,Survivor,0,0,0,0,
2064,Total,40,DB,Disability,0,0,0,0,
2064,Total,40,DB,Survivor,10,0,0,0,22228.748
2064,Total,40,DC,Disability,0,0,0,0,
2064,Total,40,DC,Survivor,0,0,0,0,
2064,Total,45,DB,Disability,0,0,0,0,
2064,Total,45,DB,Survivor,0,0,0,0,
2064,Total,45,DC,Disability,0,0,0,0,
2064,Total,45,DC,Survivor,0,0,0,0,
2064,Total,50,DB,Old-age,2620,0,0,20,19041.266
2064,Total,50,DB,Disability,0,0,0,0,
2064,Total,50,DB,Survivor,0,0,0,0,
2064,Total,50,DC,Disability,0,0,0,0,
2064,Total,50,DC,Survivor,0,0,0,0,
2064,Total,55,DB,Old-age,12030,0,0,40,15445.626
2064,Total,55,DB,Disability,0,0,0,0,
2064,Total,55,DB,Survivor,0,0,0,0,
2064,Total,55,DC,Disability,190,0,0,0,4023.583
2064,Total,55,DC,Survivor,50,0,0,0,14979.14
2064,Total,60,DB,Old-age,22580,0,0,170,12635.767
2064,Total,60,DB,Disability,10,0,0,0,2288.8479
2064,Total,60,DB,Survivor,50,0,0,0,41731.363
2064,Total,60,DC,Old-age,0,0,0,0,
2064,Total,60,DC,Disability,2560,0,0,10,8361.7412
2064,Total,60,DC,Survivor,1970,0,0,30,14148.21
2064,Total,65,DB,Old-age,35770,0,0,450,12347.812
2064,Total,65,DB,Disability,0,0,0,0,
2064,Total,65,DB,Survivor,510,0,0,0,17528.797
2064,Total,65,DC,Old-age,0,0,0,0,
2064,Total,65,DC,Disability,5540,0,0,50,10694.365
2064,Total,65,DC,Survivor,7240,0,0,50,13388.588
2064,Total,70,DB,Old-age,35370,0,0,690,12880.462
2064,Total,70,DB,Disability,100,0,0,0,13087.794
2064,Total,70,DB,Survivor,2040,0,0,60,15892.422
2064,Total,70,DC,Old-age,0,0,0,0,
2064,Total,70,DC,Disability,8030,0,0,170,12677.385
2064,Total,70,DC,Survivor,13140,0,0,210,13657.053
2064,Total,75,DB,Old-age,30350,0,0,1140,12998.013
2064,Total,75,DB,Disability,940,0,0,30,11383.131
2064,Total,75,DB,Survivor,7100,0,0,270,14981.657
2064,Total,75,DC,Old-age,0,0,0,0,
2064,Total,75,DC,Disability,10440,0,0,400,14092.312
2064,Total,75,DC,Survivor,15640,0,0,310,14251.312
2064,Total,80,DB,Old-age,21850,0,0,1300,13453.401
2064,Total,80,DB,Disability,5850,0,0,450,12356.847
2064,Total,80,DB,Survivor,14620,0,0,910,15997.616
2064,Total,80,DC,Old-age,0,0,0,0,
2064,Total,80,DC,Disability,5750,0,0,280,13681.831
2064,Total,80,DC,Survivor,13120,0,0,700,14410.321
2064,Total,85,DB,Old-age,12980,0,0,1390,14009.517
2064,Total,85,DB,Disability,7300,0,0,830,12017.145
2064,Total,85,DB,Survivor,18490,0,0,1710,17580.092
2064,Total,85,DC,Old-age,0,0,0,0,
2064,Total,85,DC,Disability,3280,0,0,450,12484.947
2064,Total,85,DC,Survivor,8750,0,0,820,14579.297
2064,Total,90,DB,Old-age,4720,0,0,1050,14333.394
2064,Total,90,DB,Disability,5050,0,0,760,10466.501
2064,Total,90,DB,Survivor,12590,0,0,2350,19907.656
2064,Total,90,DC,Old-age,0,0,0,0,
2064,Total,90,DC,Disability,1300,0,0,220,12142.769
2064,Total,90,DC,Survivor,3690,0,0,840,14218.098
2064,Total,95,DB,Old-age,2130,0,0,910,26790.072
2064,Total,95,DB,Disability,1980,0,0,590,10209.1
2064,Total,95,DB,Survivor,4300,0,0,1610,20739.262
2064,Total,95,DC,Old-age,0,0,0,0,
2064,Total,95,DC,Disability,330,0,0,80,10976.76
2064,Total,95,DC,Survivor,1000,0,0,370,16410.631
2064,Total,100,DB,Old-age,1340,0,0,2540,35906.246
2064,Total,100,DB,Disability,90,0,0,180,6466.8921
2064,Total,100,DB,Survivor,230,0,0,310,19619.971
2064,Total,100,DC,Old-age,0,0,0,0,
2064,Total,100,DC,Disability,0,0,0,30,
2064,Total,100,DC,Survivor,60,0,0,40,12241.84
2064,Total,105,DB,Old-age,0,0,0,0,
2064,Total,105,DB,Disability,0,0,0,0,
2064,Total,105,DB,Survivor,0,0,0,0,
2064,Total,105,DC,Survivor,0,0,0,0,
2064,Total,110,DB,Survivor,0,0,0,0,
2064,Total,110,DC,Survivor,0,0,0,0,
2064,Total,115,DC,Survivor,0,0,0,0,
2064,Total,120,DB,Old-age,0,0,0,0,
2064,Total,320,DB,Survivor,0,0,0,0,
2064,Male,Total,DB,Old-age,105680,0,0,6040,14094.728
2064,Male,Total,DB,Disability,17750,0,0,2460,11658.967
2064,Male,Total,DB,Survivor,1060,0,0,150,23813.846
2064,Male,Total,DC,Old-age,0,0,0,0,
2064,Male,Total,DC,Disability,30430,0,0,1430,13208.483
2064,Male,Total,DC,Survivor,2880,0,0,190,13657.421
2064,Female,Total,DB,Old-age,76060,0,0,3660,12777.646
2064,Female,Total,DB,Disability,3570,0,0,380,10854.267
2064,Female,Total,DB,Survivor,58880,0,0,7070,17460.361
2064,Female,Total,DC,Old-age,0,0,0,0,
2064,Female,Total,DC,Disability,6990,0,0,260,9647.4111
2064,Female,Total,DC,Survivor,61780,0,0,3180,14160.04
2064,Male,20,Total,Total,0,0,0,0,
2064,Male,25,Total,Total,0,0,0,0,
2064,Male,30,Total,Total,0,0,0,0,
2064,Male,35,Total,Total,0,0,0,0,
2064,Male,40,Total,Total,0,0,0,0,
2064,Male,45,Total,Total,0,0,0,0,
2064,Male,50,Total,Total,1470,0,0,20,19244.459
2064,Male,55,Total,Total,7080,0,0,40,15550.173
2064,Male,60,Total,Total,15830,0,0,120,12228.063
2064,Male,65,Total,Total,26550,0,0,390,12456.8
2064,Male,70,Total,Total,27840,0,0,630,13376.771
2064,Male,75,Total,Total,26900,0,0,1050,13998.217
2064,Male,80,Total,Total,22310,0,0,1520,13942.974
2064,Male,85,Total,Total,16700,0,0,1960,13834.053
2064,Male,90,Total,Total,8380,0,0,1510,12879.965
2064,Male,95,Total,Total,3740,0,0,1140,18640.928
2064,Male,100,Total,Total,1000,0,0,1890,31595.883
2064,Male,105,Total,Total,0,0,0,0,
2064,Female,25,Total,Total,0,0,0,0,
2064,Female,30,Total,Total,0,0,0,0,
2064,Female,35,Total,Total,0,0,0,0,
2064,Female,40,Total,Total,10,0,0,0,22228.748
2064,Female,45,Total,Total,0,0,0,0,
2064,Female,50,Total,Total,1150,0,0,0,18781.529
2064,Female,55,Total,Total,5190,0,0,0,14880.363
2064,Female,60,Total,Total,11340,0,0,90,12621.945
2064,Female,65,Total,Total,22510,0,0,160,12264.461
2064,Female,70,Total,Total,30840,0,0,500,12910.344
2064,Female,75,Total,Total,37570,0,0,1100,13442.156
2064,Female,80,Total,Total,38880,0,0,2120,14320.878
2064,Female,85,Total,Total,34100,0,0,3240,15604.557
2064,Female,90,Total,Total,18970,0,0,3710,17473.016
2064,Female,95,Total,Total,6000,0,0,2420,19461.93
2064,Female,100,Total,Total,720,0,0,1210,31038.348
2064,Female,105,Total,Total,0,0,0,0,
2064,Female,110,Total,Total,0,0,0,0,
2064,Female,115,Total,Total,0,0,0,0,
2064,Female,120,Total,Total,0,0,0,0,
2064,Female,320,Total,Total,0,0,0,0,
2064,Male,Total,DB,Total,124490,0,0,8650,13830.188
2064,Male,Total,DC,Total,33310,0,0,1620,13247.299
2064,Female,Total,DB,Total,138510,0,0,11110,14718.674
2064,Female,Total,DC,Total,68770,0,0,3440,13701.362
2064,Male,Total,Total,Old-age,105680,0,0,6040,14094.728
2064,Male,Total,Total,Disability,48180,0,0,3890,12637.625
2064,Male,Total,Total,Survivor,3940,0,0,340,16389.861
2064,Female,Total,Total,Old-age,76060,0,0,3660,12777.646
2064,Female,Total,Total,Disability,10560,0,0,640,10055.41
2064,Female,Total,Total,Survivor,120660,0,0,10250,15770.54
2064,Total,20,DC,Total,0,0,0,0,
2064,Total,25,DC,Total,0,0,0,0,
2064,Total,30,DC,Total,0,0,0,0,
2064,Total,35,DB,Total,0,0,0,0,
2064,Total,35,DC,Total,0,0,0,0,
2064,Total,40,DB,Total,10,0,0,0,22228.748
2064,Total,40,DC,Total,0,0,0,0,
2064,Total,45,DB,Total,0,0,0,0,
2064,Total,45,DC,Total,0,0,0,0,
2064,Total,50,DB,Total,2620,0,0,20,19041.266
2064,Total,50,DC,Total,0,0,0,0,
2064,Total,55,DB,Total,12030,0,0,40,15445.626
2064,Total,55,DC,Total,240,0,0,0,6305.9907
2064,Total,60,DB,Total,22640,0,0,170,12695.454
2064,Total,60,DC,Total,4530,0,0,40,10878.153
2064,Total,65,DB,Total,36280,0,0,450,12420.642
2064,Total,65,DC,Total,12780,0,0,100,12220.67
2064,Total,70,DB,Total,37510,0,0,750,13044.822
2064,Total,70,DC,Total,21170,0,0,380,13285.454
2064,Total,75,DB,Total,38390,0,0,1440,13325.334
2064,Total,75,DC,Total,26080,0,0,710,14187.663
2064,Total,80,DB,Total,42320,0,0,2660,14180.755
2064,Total,80,DC,Total,18870,0,0,980,14188.339
2064,Total,85,DB,Total,38770,0,0,3930,15337.234
2064,Total,85,DC,Total,12030,0,0,1270,14008.269
2064,Total,90,DB,Total,22360,0,0,4160,16598.697
2064,Total,90,DC,Total,4990,0,0,1060,13677.431
2064,Total,95,DB,Total,8410,0,0,3110,19792.592
2064,Total,95,DC,Total,1330,0,0,450,15062.377
2064,Total,100,DB,Total,1660,0,0,3030,32053.604
2064,Total,100,DC,Total,60,0,0,70,12241.84
2064,Total,105,DB,Total,0,0,0,0,
2064,Total,105,DC,Total,0,0,0,0,
2064,Total,110,DB,Total,0,0,0,0,
2064,Total,110,DC,Total,0,0,0,0,
2064,Total,115,DC,Total,0,0,0,0,
2064,Total,120,DB,Total,0,0,0,0,
2064,Total,320,DB,Total,0,0,0,0,
2064,Total,20,Total,Disability,0,0,0,0,
2064,Total,25,Total,Disability,0,0,0,0,
2064,Total,25,Total,Survivor,0,0,0,0,
2064,Total,30,Total,Disability,0,0,0,0,
2064,Total,30,Total,Survivor,0,0,0,0,
2064,Total,35,Total,Disability,0,0,0,0,
2064,Total,35,Total,Survivor,0,0,0,0,
2064,Total,40,Total,Disability,0,0,0,0,
2064,Total,40,Total,Survivor,10,0,0,0,22228.748
2064,Total,45,Total,Disability,0,0,0,0,
2064,Total,45,Total,Survivor,0,0,0,0,
2064,Total,50,Total,Old-age,2620,0,0,20,19041.266
2064,Total,50,Total,Disability,0,0,0,0,
2064,Total,50,Total,Survivor,0,0,0,0,
2064,Total,55,Total,Old-age,12030,0,0,40,15445.626
2064,Total,55,Total,Disability,190,0,0,0,4023.583
2064,Total,55,Total,Survivor,50,0,0,0,14979.14
2064,Total,60,Total,Old-age,22580,0,0,170,12635.767
2064,Total,60,Total,Disability,2570,0,0,10,8338.1113
2064,Total,60,Total,Survivor,2020,0,0,30,14830.962
2064,Total,65,Total,Old-age,35770,0,0,450,12347.812
2064,Total,65,Total,Disability,5540,0,0,50,10694.365
2064,Total,65,Total,Survivor,7750,0,0,50,13661.041
2064,Total,70,Total,Old-age,35370,0,0,690,12880.462
2064,Total,70,Total,Disability,8130,0,0,170,12682.433
2064,Total,70,Total,Survivor,15180,0,0,270,13957.458
2064,Total,75,Total,Old-age,30350,0,0,1140,12998.013
2064,Total,75,Total,Disability,11380,0,0,430,13868.53
2064,Total,75,Total,Survivor,22740,0,0,580,14479.344
2064,Total,80,Total,Old-age,21850,0,0,1300,13453.401
2064,Total,80,Total,Disability,11600,0,0,730,13013.628
2064,Total,80,Total,Survivor,27740,0,0,1610,15246.884
2064,Total,85,Total,Old-age,12980,0,0,1390,14009.517
2064,Total,85,Total,Disability,10580,0,0,1280,12162.173
2064,Total,85,Total,Survivor,27240,0,0,2530,16616.18
2064,Total,90,Total,Old-age,4720,0,0,1050,14333.394
2064,Total,90,Total,Disability,6350,0,0,980,10809.674
2064,Total,90,Total,Survivor,16280,0,0,3190,18618.07
2064,Total,95,Total,Old-age,2130,0,0,910,26790.072
2064,Total,95,Total,Disability,2310,0,0,670,10318.766
2064,Total,95,Total,Survivor,5300,0,0,1980,19922.537
2064,Total,100,Total,Old-age,1340,0,0,2540,35906.246
2064,Total,100,Total,Disability,90,0,0,210,6466.8921
2064,Total,100,Total,Survivor,290,0,0,350,18093.461
2064,Total,105,Total,Old-age,0,0,0,0,
2064,Total,105,Total,Disability,0,0,0,0,
2064,Total,105,Total,Survivor,0,0,0,0,
2064,Total,110,Total,Survivor,0,0,0,0,
2064,Total,115,Total,Survivor,0,0,0,0,
2064,Total,120,Total,Old-age,0,0,0,0,
2064,Total,320,Total,Survivor,0,0,0,0,
2064,Total,Total,DB,Old-age,181740,0,0,9700,13543.517
2064,Total,Total,DB,Disability,21320,0,0,2840,11524.221
2064,Total,Total,DB,Survivor,59940,0,0,7220,17572.719
2064,Total,Total,DC,Old-age,0,0,0,0,
2064,Total,Total,DC,Disability,37420,0,0,1690,12543.28
2064,Total,Total,DC,Survivor,64660,0,0,3370,14137.653
2064,Male,Total,Total,Total,157800,0,0,10270,13707.146
2064,Female,Total,Total,Total,207280,0,0,14550,14381.157
2064,Total,20,Total,Total,0,0,0,0,
2064,Total,25,Total,Total,0,0,0,0,
2064,Total,30,Total,Total,0,0,0,0,
2064,Total,35,Total,Total,0,0,0,0,
2064,Total,40,Total,Total,10,0,0,0,22228.748
2064,Total,45,Total,Total,0,0,0,0,
2064,Total,50,Total,Total,2620,0,0,20,19041.266
2064,Total,55,Total,Total,12270,0,0,40,15266.855
2064,Total,60,Total,Total,27170,0,0,210,12392.459
2064,Total,65,Total,Total,49060,0,0,550,12368.55
2064,Total,70,Total,Total,58680,0,0,1130,13131.635
2064,Total,75,Total,Total,64470,0,0,2150,13674.171
2064,Total,80,Total,Total,61190,0,0,3640,14183.093
2064,Total,85,Total,Total,50800,0,0,5200,15022.521
2064,Total,90,Total,Total,27350,0,0,5220,16065.712
2064,Total,95,Total,Total,9740,0,0,3560,19146.68
2064,Total,100,Total,Total,1720,0,0,3100,31362.496
2064,Total,105,Total,Total,0,0,0,0,
2064,Total,110,Total,Total,0,0,0,0,
2064,Total,115,Total,Total,0,0,0,0,
2064,Total,120,Total,Total,0,0,0,0,
2064,Total,320,Total,Total,0,0,0,0,
2064,Total,Total,DB,Total,263000,0,0,19760,14298.113
2064,Total,Total,DC,Total,102080,0,0,5060,13553.195
2064,Total,Total,Total,Old-age,181740,0,0,9700,13543.517
2064,Total,Total,Total,Disability,58740,0,0,4530,12173.407
2064,Total,Total,Total,Survivor,124600,0,0,10590,15790.123
2065,Male,20,DC,Disability,0,0,0,0,
2065,Male,25,DC,Disability,0,0,0,0,
2065,Male,30,DC,Disability,0,0,0,0,
2065,Male,30,DC,Survivor,0,0,0,0,
2065,Male,35,DB,Disability,0,0,0,0,
2065,Male,35,DC,Disability,0,0,0,0,
2065,Male,35,DC,Survivor,0,0,0,0,
2065,Male,40,DB,Disability,0,0,0,0,
2065,Male,40,DB,Survivor,0,0,0,0,
2065,Male,40,DC,Disability,0,0,0,0,
2065,Male,40,DC,Survivor,0,0,0,0,
2065,Male,45,DB,Disability,0,0,0,0,
2065,Male,45,DB,Survivor,0,0,0,0,
2065,Male,45,DC,Disability,0,0,0,0,
2065,Male,45,DC,Survivor,0,0,0,0,
2065,Male,50,DB,Old-age,1680,0,0,20,19782.543
2065,Male,50,DB,Disability,0,0,0,0,
2065,Male,50,DB,Survivor,0,0,0,0,
2065,Male,50,DC,Disability,0,0,0,0,
2065,Male,50,DC,Survivor,0,0,0,0,
2065,Male,55,DB,Old-age,7100,0,0,40,16546.846
2065,Male,55,DB,Disability,0,0,0,0,
2065,Male,55,DB,Survivor,0,0,0,0,
2065,Male,55,DC,Disability,40,0,0,0,3117.3855
2065,Male,55,DC,Survivor,0,0,0,0,
2065,Male,60,DB,Old-age,13090,0,0,110,13467.512
2065,Male,60,DB,Disability,10,0,0,0,2368.9575
2065,Male,60,DB,Survivor,0,0,0,0,
2065,Male,60,DC,Old-age,0,0,0,0,
2065,Male,60,DC,Disability,1570,0,0,0,8133.7974
2065,Male,60,DC,Survivor,10,0,0,0,13410.693
2065,Male,65,DB,Old-age,21510,0,0,240,12960.055
2065,Male,65,DB,Disability,0,0,0,0,
2065,Male,65,DB,Survivor,0,0,0,0,
2065,Male,65,DC,Old-age,0,0,0,0,
2065,Male,65,DC,Disability,4510,0,0,70,11007.407
2065,Male,65,DC,Survivor,110,0,0,0,13764.971
2065,Male,70,DB,Old-age,20830,0,0,410,13812.588
2065,Male,70,DB,Disability,30,0,0,0,17081.043
2065,Male,70,DB,Survivor,40,0,0,0,57599.18
2065,Male,70,DC,Old-age,0,0,0,0,
2065,Male,70,DC,Disability,6340,0,0,170,13039.386
2065,Male,70,DC,Survivor,300,0,0,0,13156.322
2065,Male,75,DB,Old-age,17600,0,0,550,14101.297
2065,Male,75,DB,Disability,400,0,0,30,10678.149
2065,Male,75,DB,Survivor,20,0,0,20,11032.617
2065,Male,75,DC,Old-age,0,0,0,0,
2065,Male,75,DC,Disability,7950,0,0,370,15227.003
2065,Male,75,DC,Survivor,630,0,0,10,15552.552
2065,Male,80,DB,Old-age,12010,0,0,920,14531.339
2065,Male,80,DB,Disability,3730,0,0,170,13028.753
2065,Male,80,DB,Survivor,210,0,0,0,31705.648
2065,Male,80,DC,Old-age,0,0,0,0,
2065,Male,80,DC,Disability,4940,0,0,370,15543.538
2065,Male,80,DC,Survivor,660,0,0,60,13790.617
2065,Male,85,DB,Old-age,8310,0,0,780,15015.166
2065,Male,85,DB,Disability,5870,0,0,400,12929.473
2065,Male,85,DB,Survivor,270,0,0,50,17890.959
2065,Male,85,DC,Old-age,0,0,0,0,
2065,Male,85,DC,Disability,2460,0,0,230,14162.406
2065,Male,85,DC,Survivor,490,0,0,70,14424.781
2065,Male,90,DB,Old-age,2860,0,0,500,15411.39
2065,Male,90,DB,Disability,4000,0,0,760,11069.362
2065,Male,90,DB,Survivor,210,0,0,40,25871.072
2065,Male,90,DC,Old-age,0,0,0,0,
2065,Male,90,DC,Disability,960,0,0,200,15349.191
2065,Male,90,DC,Survivor,290,0,0,70,12952.631
2065,Male,95,DB,Old-age,560,0,0,300,14928.817
2065,Male,95,DB,Disability,1600,0,0,520,10855.263
2065,Male,95,DB,Survivor,90,0,0,70,20229.887
2065,Male,95,DC,Old-age,0,0,0,0,
2065,Male,95,DC,Disability,180,0,0,50,17566.141
2065,Male,95,DC,Survivor,100,0,0,80,20192.896
2065,Male,100,DB,Old-age,570,0,0,1300,41842.297
