year,gender,age_grp,pension_class,pension_type,retired,disabled,widowed,deceased,avg_pension,pension_index
2039,Female,80,1,2,0,18119.49,0,362.39,6458.59,
2039,Female,80,1,3,0,0,38827.47,776.55,5535.94,
2039,Female,85,1,1,130811.69,0,0,2616.23,7750.31,
2039,Female,85,1,2,0,11739.51,0,234.79,6458.59,
2039,Female,85,1,3,0,0,25156.09,503.12,5535.94,
2039,Female,90,1,1,71244.67,0,0,1424.89,7750.31,
2039,Female,90,1,2,0,6393.75,0,127.88,6458.59,
2039,Female,90,1,3,0,0,13700.9,274.02,5535.94,
2039,Female,95,1,1,32618.18,0,0,652.36,7750.31,
2039,Female,95,1,2,0,2927.27,0,58.55,6458.59,
2039,Female,95,1,3,0,0,6272.73,125.45,5535.94,
2040,Male,50,1,1,67211.12,0,0,1344.22,8021.57,
2040,Male,50,1,2,0,6031.77,0,120.64,6684.64,
2040,Male,50,1,3,0,0,12925.22,258.5,5729.69,
2040,Male,55,1,1,123405.74,0,0,2468.11,8021.57,
2040,Male,55,1,2,0,11074.87,0,221.5,6684.64,
2040,Male,55,1,3,0,0,23731.87,474.64,5729.69,
2040,Male,60,1,1,190472.04,0,0,3809.44,8021.57,
2040,Male,60,1,2,0,17093.64,0,341.87,6684.64,
2040,Male,60,1,3,0,0,36629.24,732.58,5729.69,
2040,Male,65,1,1,247131.87,0,0,4942.64,8021.57,
2040,Male,65,1,2,0,22178.5,0,443.57,6684.64,
2040,Male,65,1,3,0,0,47525.36,950.51,5729.69,
2040,Male,70,1,1,269542.92,0,0,5390.86,8021.57,
2040,Male,70,1,2,0,24189.75,0,483.79,6684.64,
2040,Male,70,1,3,0,0,51835.18,1036.7,5729.69,
2040,Male,75,1,1,247131.87,0,0,4942.64,8021.57,
2040,Male,75,1,2,0,22178.5,0,443.57,6684.64,
2040,Male,75,1,3,0,0,47525.36,950.51,5729.69,
2040,Male,80,1,1,190472.04,0,0,3809.44,8021.57,
2040,Male,80,1,2,0,17093.64,0,341.87,6684.64,
2040,Male,80,1,3,0,0,36629.24,732.58,5729.69,
2040,Male,85,1,1,123405.74,0,0,2468.11,8021.57,
2040,Male,85,1,2,0,11074.87,0,221.5,6684.64,
2040,Male,85,1,3,0,0,23731.87,474.64,5729.69,
2040,Male,90,1,1,67211.12,0,0,1344.22,8021.57,
2040,Male,90,1,2,0,6031.77,0,120.64,6684.64,
2040,Male,90,1,3,0,0,12925.22,258.5,5729.69,
2040,Male,95,1,1,30771.49,0,0,615.43,8021.57,
2040,Male,95,1,2,0,2761.54,0,55.23,6684.64,
2040,Male,95,1,3,0,0,5917.59,118.35,5729.69,
2040,Female,50,1,1,72812.05,0,0,1456.24,8021.57,
2040,Female,50,1,2,0,6534.41,0,130.69,6684.64,
2040,Female,50,1,3,0,0,14002.32,280.05,5729.69,
2040,Female,55,1,1,133689.55,0,0,2673.79,8021.57,
2040,Female,55,1,2,0,11997.78,0,239.96,6684.64,
2040,Female,55,1,3,0,0,25709.53,514.19,5729.69,
2040,Female,60,1,1,206344.71,0,0,4126.89,8021.57,
2040,Female,60,1,2,0,18518.11,0,370.36,6684.64,
2040,Female,60,1,3,0,0,39681.67,793.63,5729.69,
2040,Female,65,1,1,267726.19,0,0,5354.52,8021.57,
2040,Female,65,1,2,0,24026.71,0,480.53,6684.64,
2040,Female,65,1,3,0,0,51485.81,1029.72,5729.69,
2040,Female,70,1,1,292004.83,0,0,5840.1,8021.57,
2040,Female,70,1,2,0,26205.56,0,524.11,6684.64,
2040,Female,70,1,3,0,0,56154.77,1123.1,5729.69,
2040,Female,75,1,1,267726.19,0,0,5354.52,8021.57,
2040,Female,75,1,2,0,24026.71,0,480.53,6684.64,
2040,Female,75,1,3,0,0,51485.81,1029.72,5729.69,
2040,Female,80,1,1,206344.71,0,0,4126.89,8021.57,
2040,Female,80,1,2,0,18518.11,0,370.36,6684.64,
2040,Female,80,1,3,0,0,39681.67,793.63,5729.69,
2040,Female,85,1,1,133689.55,0,0,2673.79,8021.57,
2040,Female,85,1,2,0,11997.78,0,239.96,6684.64,
2040,Female,85,1,3,0,0,25709.53,514.19,5729.69,
2040,Female,90,1,1,72812.05,0,0,1456.24,8021.57,
2040,Female,90,1,2,0,6534.41,0,130.69,6684.64,
2040,Female,90,1,3,0,0,14002.32,280.05,5729.69,
2040,Female,95,1,1,33335.78,0,0,666.72,8021.57,
2040,Female,95,1,2,0,2991.67,0,59.83,6684.64,
2040,Female,95,1,3,0,0,6410.73,128.21,5729.69,
2041,Male,50,1,1,68689.77,0,0,1373.8,8302.33,
2041,Male,50,1,2,0,6164.47,0,123.29,6918.6,
2041,Male,50,1,3,0,0,13209.57,264.19,5930.23,
2041,Male,55,1,1,126120.67,0,0,2522.41,8302.33,
2041,Male,55,1,2,0,11318.52,0,226.37,6918.6,
2041,Male,55,1,3,0,0,24253.97,485.08,5930.23,
2041,Male,60,1,1,194662.42,0,0,3893.25,8302.33,
2041,Male,60,1,2,0,17469.7,0,349.39,6918.6,
2041,Male,60,1,3,0,0,37435.08,748.7,5930.23,
2041,Male,65,1,1,252568.77,0,0,5051.38,8302.33,
2041,Male,65,1,2,0,22666.43,0,453.33,6918.6,
2041,Male,65,1,3,0,0,48570.92,971.42,5930.23,
2041,Male,70,1,1,275472.86,0,0,5509.46,8302.33,
2041,Male,70,1,2,0,24721.92,0,494.44,6918.6,
2041,Male,70,1,3,0,0,52975.55,1059.51,5930.23,
2041,Male,75,1,1,252568.77,0,0,5051.38,8302.33,
2041,Male,75,1,2,0,22666.43,0,453.33,6918.6,
2041,Male,75,1,3,0,0,48570.92,971.42,5930.23,
2041,Male,80,1,1,194662.42,0,0,3893.25,8302.33,
2041,Male,80,1,2,0,17469.7,0,349.39,6918.6,
2041,Male,80,1,3,0,0,37435.08,748.7,5930.23,
2041,Male,85,1,1,126120.67,0,0,2522.41,8302.33,
2041,Male,85,1,2,0,11318.52,0,226.37,6918.6,
2041,Male,85,1,3,0,0,24253.97,485.08,5930.23,
2041,Male,90,1,1,68689.77,0,0,1373.8,8302.33,
2041,Male,90,1,2,0,6164.47,0,123.29,6918.6,
2041,Male,90,1,3,0,0,13209.57,264.19,5930.23,
2041,Male,95,1,1,31448.47,0,0,628.97,8302.33,
2041,Male,95,1,2,0,2822.3,0,56.45,6918.6,
2041,Male,95,1,3,0,0,6047.78,120.96,5930.23,
2041,Female,50,1,1,74413.91,0,0,1488.28,8302.33,
2041,Female,50,1,2,0,6678.17,0,133.56,6918.6,
2041,Female,50,1,3,0,0,14310.37,286.21,5930.23,
2041,Female,55,1,1,136630.72,0,0,2732.61,8302.33,
2041,Female,55,1,2,0,12261.73,0,245.23,6918.6,
2041,Female,55,1,3,0,0,26275.14,525.5,5930.23,
2041,Female,60,1,1,210884.29,0,0,4217.69,8302.33,
2041,Female,60,1,2,0,18925.51,0,378.51,6918.6,
2041,Female,60,1,3,0,0,40554.67,811.09,5930.23,
2041,Female,65,1,1,273616.16,0,0,5472.32,8302.33,
2041,Female,65,1,2,0,24555.3,0,491.11,6918.6,
2041,Female,65,1,3,0,0,52618.49,1052.37,5930.23,
2041,Female,70,1,1,298428.93,0,0,5968.58,8302.33,
2041,Female,70,1,2,0,26782.08,0,535.64,6918.6,
2041,Female,70,1,3,0,0,57390.18,1147.8,5930.23,
2041,Female,75,1,1,273616.16,0,0,5472.32,8302.33,
2041,Female,75,1,2,0,24555.3,0,491.11,6918.6,
2041,Female,75,1,3,0,0,52618.49,1052.37,5930.23,
2041,Female,80,1,1,210884.29,0,0,4217.69,8302.33,
2041,Female,80,1,2,0,18925.51,0,378.51,6918.6,
2041,Female,80,1,3,0,0,40554.67,811.09,5930.23,
2041,Female,85,1,1,136630.72,0,0,2732.61,8302.33,
2041,Female,85,1,2,0,12261.73,0,245.23,6918.6,
2041,Female,85,1,3,0,0,26275.14,525.5,5930.23,
2041,Female,90,1,1,74413.91,0,0,1488.28,8302.33,
2041,Female,90,1,2,0,6678.17,0,133.56,6918.6,
2041,Female,90,1,3,0,0,14310.37,286.21,5930.23,
2041,Female,95,1,1,34069.17,0,0,681.38,8302.33,
2041,Female,95,1,2,0,3057.49,0,61.15,6918.6,
2041,Female,95,1,3,0,0,6551.76,131.04,5930.23,
2042,Male,50,1,1,70200.94,0,0,1404.02,8592.91,
2042,Male,50,1,2,0,6300.08,0,126.0,7160.76,
2042,Male,50,1,3,0,0,13500.18,270.0,6137.79,
2042,Male,55,1,1,128895.32,0,0,2577.91,8592.91,
2042,Male,55,1,2,0,11567.53,0,231.35,7160.76,
2042,Male,55,1,3,0,0,24787.56,495.75,6137.79,
2042,Male,60,1,1,198945.0,0,0,3978.9,8592.91,
2042,Male,60,1,2,0,17854.04,0,357.08,7160.76,
2042,Male,60,1,3,0,0,38258.65,765.17,6137.79,
2042,Male,65,1,1,258125.28,0,0,5162.51,8592.91,
2042,Male,65,1,2,0,23165.09,0,463.3,7160.76,
2042,Male,65,1,3,0,0,49639.48,992.79,6137.79,
2042,Male,70,1,1,281533.26,0,0,5630.67,8592.91,
2042,Male,70,1,2,0,25265.81,0,505.32,7160.76,
2042,Male,70,1,3,0,0,54141.01,1082.82,6137.79,
2042,Male,75,1,1,258125.28,0,0,5162.51,8592.91,
2042,Male,75,1,2,0,23165.09,0,463.3,7160.76,
2042,Male,75,1,3,0,0,49639.48,992.79,6137.79,
2042,Male,80,1,1,198945.0,0,0,3978.9,8592.91,
2042,Male,80,1,2,0,17854.04,0,357.08,7160.76,
2042,Male,80,1,3,0,0,38258.65,765.17,6137.79,
2042,Male,85,1,1,128895.32,0,0,2577.91,8592.91,
2042,Male,85,1,2,0,11567.53,0,231.35,7160.76,
2042,Male,85,1,3,0,0,24787.56,495.75,6137.79,
2042,Male,90,1,1,70200.94,0,0,1404.02,8592.91,
2042,Male,90,1,2,0,6300.08,0,126.0,7160.76,
2042,Male,90,1,3,0,0,13500.18,270.0,6137.79,
2042,Male,95,1,1,32140.33,0,0,642.81,8592.91,
2042,Male,95,1,2,0,2884.39,0,57.69,7160.76,
2042,Male,95,1,3,0,0,6180.83,123.62,6137.79,
2042,Female,50,1,1,76051.02,0,0,1521.02,8592.91,
2042,Female,50,1,2,0,6825.09,0,136.5,7160.76,
2042,Female,50,1,3,0,0,14625.2,292.5,6137.79,
2042,Female,55,1,1,139636.6,0,0,2792.73,8592.91,
2042,Female,55,1,2,0,12531.49,0,250.63,7160.76,
2042,Female,55,1,3,0,0,26853.19,537.06,6137.79,
2042,Female,60,1,1,215523.75,0,0,4310.47,8592.91,
2042,Female,60,1,2,0,19341.87,0,386.84,7160.76,
2042,Female,60,1,3,0,0,41446.87,828.94,6137.79,
2042,Female,65,1,1,279635.72,0,0,5592.71,8592.91,
2042,Female,65,1,2,0,25095.51,0,501.91,7160.76,
2042,Female,65,1,3,0,0,53776.1,1075.52,6137.79,
2042,Female,70,1,1,304994.37,0,0,6099.89,8592.91,
2042,Female,70,1,2,0,27371.29,0,547.43,7160.76,
2042,Female,70,1,3,0,0,58652.76,1173.06,6137.79,
2042,Female,75,1,1,279635.72,0,0,5592.71,8592.91,
2042,Female,75,1,2,0,25095.51,0,501.91,7160.76,
2042,Female,75,1,3,0,0,53776.1,1075.52,6137.79,
2042,Female,80,1,1,215523.75,0,0,4310.47,8592.91,
2042,Female,80,1,2,0,19341.87,0,386.84,7160.76,
2042,Female,80,1,3,0,0,41446.87,828.94,6137.79,
2042,Female,85,1,1,139636.6,0,0,2792.73,8592.91,
2042,Female,85,1,2,0,12531.49,0,250.63,7160.76,
2042,Female,85,1,3,0,0,26853.19,537.06,6137.79,
2042,Female,90,1,1,76051.02,0,0,1521.02,8592.91,
2042,Female,90,1,2,0,6825.09,0,136.5,7160.76,
2042,Female,90,1,3,0,0,14625.2,292.5,6137.79,
2042,Female,95,1,1,34818.69,0,0,696.37,8592.91,
2042,Female,95,1,2,0,3124.75,0,62.5,7160.76,
2042,Female,95,1,3,0,0,6695.9,133.92,6137.79,
2043,Male,50,1,1,71745.36,0,0,1434.91,8893.66,
2043,Male,50,1,2,0,6438.69,0,128.77,7411.38,
2043,Male,50,1,3,0,0,13797.18,275.94,6352.61,
2043,Male,55,1,1,131731.02,0,0,2634.62,8893.66,
2043,Male,55,1,2,0,11822.01,0,236.44,7411.38,
2043,Male,55,1,3,0,0,25332.89,506.66,6352.61,
2043,Male,60,1,1,203321.79,0,0,4066.44,8893.66,
2043,Male,60,1,2,0,18246.83,0,364.94,7411.38,
2043,Male,60,1,3,0,0,39100.34,782.01,6352.61,
2043,Male,65,1,1,263804.04,0,0,5276.08,8893.66,
2043,Male,65,1,2,0,23674.72,0,473.49,7411.38,
2043,Male,65,1,3,0,0,50731.55,1014.63,6352.61,
2043,Male,70,1,1,287727.0,0,0,5754.54,8893.66,
2043,Male,70,1,2,0,25821.65,0,516.43,7411.38,
2043,Male,70,1,3,0,0,55332.11,1106.64,6352.61,
2043,Male,75,1,1,263804.04,0,0,5276.08,8893.66,
2043,Male,75,1,2,0,23674.72,0,473.49,7411.38,
2043,Male,75,1,3,0,0,50731.55,1014.63,6352.61,
2043,Male,80,1,1,203321.79,0,0,4066.44,8893.66,
2043,Male,80,1,2,0,18246.83,0,364.94,7411.38,
2043,Male,80,1,3,0,0,39100.34,782.01,6352.61,
2043,Male,85,1,1,131731.02,0,0,2634.62,8893.66,
2043,Male,85,1,2,0,11822.01,0,236.44,7411.38,
2043,Male,85,1,3,0,0,25332.89,506.66,6352.61,
2043,Male,90,1,1,71745.36,0,0,1434.91,8893.66,
2043,Male,90,1,2,0,6438.69,0,128.77,7411.38,
2043,Male,90,1,3,0,0,13797.18,275.94,6352.61,
2043,Male,95,1,1,32847.42,0,0,656.95,8893.66,
2043,Male,95,1,2,0,2947.85,0,58.96,7411.38,
2043,Male,95,1,3,0,0,6316.81,126.34,6352.61,
2043,Female,50,1,1,77724.14,0,0,1554.48,8893.66,
2043,Female,50,1,2,0,6975.24,0,139.5,7411.38,
2043,Female,50,1,3,0,0,14946.95,298.94,6352.61,
2043,Female,55,1,1,142708.6,0,0,2854.17,8893.66,
2043,Female,55,1,2,0,12807.18,0,256.14,7411.38,
2043,Female,55,1,3,0,0,27443.96,548.88,6352.61,
2043,Female,60,1,1,220265.27,0,0,4405.31,8893.66,
2043,Female,60,1,2,0,19767.4,0,395.35,7411.38,
2043,Female,60,1,3,0,0,42358.71,847.17,6352.61,
2043,Female,65,1,1,285787.71,0,0,5715.75,8893.66,
2043,Female,65,1,2,0,25647.61,0,512.95,7411.38,
2043,Female,65,1,3,0,0,54959.17,1099.18,6352.61,
2043,Female,70,1,1,311704.24,0,0,6234.08,8893.66,
2043,Female,70,1,2,0,27973.46,0,559.47,7411.38,
2043,Female,70,1,3,0,0,59943.12,1198.86,6352.61,
2043,Female,75,1,1,285787.71,0,0,5715.75,8893.66,
2043,Female,75,1,2,0,25647.61,0,512.95,7411.38,
2043,Female,75,1,3,0,0,54959.17,1099.18,6352.61,
2043,Female,80,1,1,220265.27,0,0,4405.31,8893.66,
2043,Female,80,1,2,0,19767.4,0,395.35,7411.38,
2043,Female,80,1,3,0,0,42358.71,847.17,6352.61,
2043,Female,85,1,1,142708.6,0,0,2854.17,8893.66,
2043,Female,85,1,2,0,12807.18,0,256.14,7411.38,
2043,Female,85,1,3,0,0,27443.96,548.88,6352.61,
2043,Female,90,1,1,77724.14,0,0,1554.48,8893.66,
2043,Female,90,1,2,0,6975.24,0,139.5,7411.38,
2043,Female,90,1,3,0,0,14946.95,298.94,6352.61,
2043,Female,95,1,1,35584.71,0,0,711.69,8893.66,
2043,Female,95,1,2,0,3193.5,0,63.87,7411.38,
2043,Female,95,1,3,0,0,6843.21,136.86,6352.61,
2044,Male,50,1,1,73323.76,0,0,1466.48,9204.94,
2044,Male,50,1,2,0,6580.34,0,131.61,7670.78,
2044,Male,50,1,3,0,0,14100.72,282.01,6574.95,
2044,Male,55,1,1,134629.1,0,0,2692.58,9204.94,
2044,Male,55,1,2,0,12082.1,0,241.64,7670.78,
2044,Male,55,1,3,0,0,25890.21,517.8,6574.95,
2044,Male,60,1,1,207794.87,0,0,4155.9,9204.94,
2044,Male,60,1,2,0,18648.26,0,372.97,7670.78,
2044,Male,60,1,3,0,0,39960.55,799.21,6574.95,
2044,Male,65,1,1,269607.73,0,0,5392.15,9204.94,
2044,Male,65,1,2,0,24195.57,0,483.91,7670.78,
2044,Male,65,1,3,0,0,51847.64,1036.95,6574.95,
2044,Male,70,1,1,294056.99,0,0,5881.14,9204.94,
2044,Male,70,1,2,0,26389.73,0,527.79,7670.78,
2044,Male,70,1,3,0,0,56549.42,1130.99,6574.95,
2044,Male,75,1,1,269607.73,0,0,5392.15,9204.94,
2044,Male,75,1,2,0,24195.57,0,483.91,7670.78,
2044,Male,75,1,3,0,0,51847.64,1036.95,6574.95,
2044,Male,80,1,1,207794.87,0,0,4155.9,9204.94,
2044,Male,80,1,2,0,18648.26,0,372.97,7670.78,
2044,Male,80,1,3,0,0,39960.55,799.21,6574.95,
2044,Male,85,1,1,134629.1,0,0,2692.58,9204.94,
2044,Male,85,1,2,0,12082.1,0,241.64,7670.78,
2044,Male,85,1,3,0,0,25890.21,517.8,6574.95,
2044,Male,90,1,1,73323.76,0,0,1466.48,9204.94,
2044,Male,90,1,2,0,6580.34,0,131.61,7670.78,
2044,Male,90,1,3,0,0,14100.72,282.01,6574.95,
2044,Male,95,1,1,33570.06,0,0,671.4,9204.94,
2044,Male,95,1,2,0,3012.7,0,60.25,7670.78,
2044,Male,95,1,3,0,0,6455.78,129.12,6574.95,
2044,Female,50,1,1,79434.07,0,0,1588.68,9204.94,
2044,Female,50,1,2,0,7128.7,0,142.57,7670.78,
2044,Female,50,1,3,0,0,15275.78,305.52,6574.95,
2044,Female,55,1,1,145848.19,0,0,2916.96,9204.94,
2044,Female,55,1,2,0,13088.94,0,261.78,7670.78,
2044,Female,55,1,3,0,0,28047.73,560.95,6574.95,
2044,Female,60,1,1,225111.1,0,0,4502.22,9204.94,
2044,Female,60,1,2,0,20202.28,0,404.05,7670.78,
2044,Female,60,1,3,0,0,43290.6,865.81,6574.95,
2044,Female,65,1,1,292075.04,0,0,5841.5,9204.94,
2044,Female,65,1,2,0,26211.86,0,524.24,7670.78,
2044,Female,65,1,3,0,0,56168.28,1123.37,6574.95,
2044,Female,70,1,1,318561.74,0,0,6371.23,9204.94,
2044,Female,70,1,2,0,28588.87,0,571.78,7670.78,
2044,Female,70,1,3,0,0,61261.87,1225.24,6574.95,
2044,Female,75,1,1,292075.04,0,0,5841.5,9204.94,
2044,Female,75,1,2,0,26211.86,0,524.24,7670.78,
2044,Female,75,1,3,0,0,56168.28,1123.37,6574.95,
2044,Female,80,1,1,225111.1,0,0,4502.22,9204.94,
2044,Female,80,1,2,0,20202.28,0,404.05,7670.78,
2044,Female,80,1,3,0,0,43290.6,865.81,6574.95,
2044,Female,85,1,1,145848.19,0,0,2916.96,9204.94,
2044,Female,85,1,2,0,13088.94,0,261.78,7670.78,
2044,Female,85,1,3,0,0,28047.73,560.95,6574.95,
2044,Female,90,1,1,79434.07,0,0,1588.68,9204.94,
2044,Female,90,1,2,0,7128.7,0,142.57,7670.78,
2044,Female,90,1,3,0,0,15275.78,305.52,6574.95,
2044,Female,95,1,1,36367.57,0,0,727.35,9204.94,
2044,Female,95,1,2,0,3263.76,0,65.28,7670.78,
2044,Female,95,1,3,0,0,6993.76,139.88,6574.95,
2045,Male,50,1,1,74936.88,0,0,1498.74,9527.11,
2045,Male,50,1,2,0,6725.1,0,134.5,7939.26,
2045,Male,50,1,3,0,0,14410.94,288.22,6805.08,
2045,Male,55,1,1,137590.94,0,0,2751.82,9527.11,
2045,Male,55,1,2,0,12347.9,0,246.96,7939.26,
2045,Male,55,1,3,0,0,26459.8,529.2,6805.08,
2045,Male,60,1,1,212366.35,0,0,4247.33,9527.11,
2045,Male,60,1,2,0,19058.52,0,381.17,7939.26,
2045,Male,60,1,3,0,0,40839.68,816.79,6805.08,
2045,Male,65,1,1,275539.1,0,0,5510.78,9527.11,
2045,Male,65,1,2,0,24727.87,0,494.56,7939.26,
2045,Male,65,1,3,0,0,52988.29,1059.77,6805.08,
2045,Male,70,1,1,300526.24,0,0,6010.52,9527.11,
2045,Male,70,1,2,0,26970.3,0,539.41,7939.26,
2045,Male,70,1,3,0,0,57793.51,1155.87,6805.08,
2045,Male,75,1,1,275539.1,0,0,5510.78,9527.11,
2045,Male,75,1,2,0,24727.87,0,494.56,7939.26,
2045,Male,75,1,3,0,0,52988.29,1059.77,6805.08,
2045,Male,80,1,1,212366.35,0,0,4247.33,9527.11,
2045,Male,80,1,2,0,19058.52,0,381.17,7939.26,
2045,Male,80,1,3,0,0,40839.68,816.79,6805.08,
2045,Male,85,1,1,137590.94,0,0,2751.82,9527.11,
2045,Male,85,1,2,0,12347.9,0,246.96,7939.26,
2045,Male,85,1,3,0,0,26459.8,529.2,6805.08,
2045,Male,90,1,1,74936.88,0,0,1498.74,9527.11,
2045,Male,90,1,2,0,6725.1,0,134.5,7939.26,
2045,Male,90,1,3,0,0,14410.94,288.22,6805.08,
2045,Male,95,1,1,34308.6,0,0,686.17,9527.11,
2045,Male,95,1,2,0,3078.98,0,61.58,7939.26,
2045,Male,95,1,3,0,0,6597.81,131.96,6805.08,
2045,Female,50,1,1,81181.62,0,0,1623.63,9527.11,
2045,Female,50,1,2,0,7285.53,0,145.71,7939.26,
2045,Female,50,1,3,0,0,15611.85,312.24,6805.08,
2045,Female,55,1,1,149056.85,0,0,2981.14,9527.11,
2045,Female,55,1,2,0,13376.9,0,267.54,7939.26,
2045,Female,55,1,3,0,0,28664.78,573.3,6805.08,
2045,Female,60,1,1,230063.55,0,0,4601.27,9527.11,
2045,Female,60,1,2,0,20646.73,0,412.93,7939.26,
2045,Female,60,1,3,0,0,44242.99,884.86,6805.08,
2045,Female,65,1,1,298500.69,0,0,5970.01,9527.11,
2045,Female,65,1,2,0,26788.52,0,535.77,7939.26,
2045,Female,65,1,3,0,0,57403.98,1148.08,6805.08,
2045,Female,70,1,1,325570.1,0,0,6511.4,9527.11,
2045,Female,70,1,2,0,29217.83,0,584.36,7939.26,
2045,Female,70,1,3,0,0,62609.63,1252.19,6805.08,
2045,Female,75,1,1,298500.69,0,0,5970.01,9527.11,
2045,Female,75,1,2,0,26788.52,0,535.77,7939.26,
2045,Female,75,1,3,0,0,57403.98,1148.08,6805.08,
2045,Female,80,1,1,230063.55,0,0,4601.27,9527.11,
2045,Female,80,1,2,0,20646.73,0,412.93,7939.26,
2045,Female,80,1,3,0,0,44242.99,884.86,6805.08,
2045,Female,85,1,1,149056.85,0,0,2981.14,9527.11,
2045,Female,85,1,2,0,13376.9,0,267.54,7939.26,
2045,Female,85,1,3,0,0,28664.78,573.3,6805.08,
2045,Female,90,1,1,81181.62,0,0,1623.63,9527.11,
2045,Female,90,1,2,0,7285.53,0,145.71,7939.26,
2045,Female,90,1,3,0,0,15611.85,312.24,6805.08,
2045,Female,95,1,1,37167.66,0,0,743.35,9527.11,
2045,Female,95,1,2,0,3335.56,0,66.71,7939.26,
2045,Female,95,1,3,0,0,7147.63,142.95,6805.08,
2046,Male,50,1,1,76585.49,0,0,1531.71,9860.56,
2046,Male,50,1,2,0,6873.06,0,137.46,8217.13,
2046,Male,50,1,3,0,0,14727.98,294.56,7043.26,
2046,Male,55,1,1,140617.94,0,0,2812.36,9860.56,
2046,Male,55,1,2,0,12619.56,0,252.39,8217.13,
2046,Male,55,1,3,0,0,27041.91,540.84,7043.26,
2046,Male,60,1,1,217038.41,0,0,4340.77,9860.56,
2046,Male,60,1,2,0,19477.81,0,389.56,8217.13,
2046,Male,60,1,3,0,0,41738.16,834.76,7043.26,
2046,Male,65,1,1,281600.96,0,0,5632.02,9860.56,
2046,Male,65,1,2,0,25271.88,0,505.44,8217.13,
2046,Male,65,1,3,0,0,54154.03,1083.08,7043.26,
2046,Male,70,1,1,307137.82,0,0,6142.76,9860.56,
2046,Male,70,1,2,0,27563.65,0,551.27,8217.13,
2046,Male,70,1,3,0,0,59064.97,1181.3,7043.26,
2046,Male,75,1,1,281600.96,0,0,5632.02,9860.56,
2046,Male,75,1,2,0,25271.88,0,505.44,8217.13,
2046,Male,75,1,3,0,0,54154.03,1083.08,7043.26,
2046,Male,80,1,1,217038.41,0,0,4340.77,9860.56,
2046,Male,80,1,2,0,19477.81,0,389.56,8217.13,
2046,Male,80,1,3,0,0,41738.16,834.76,7043.26,
2046,Male,85,1,1,140617.94,0,0,2812.36,9860.56,
2046,Male,85,1,2,0,12619.56,0,252.39,8217.13,
2046,Male,85,1,3,0,0,27041.91,540.84,7043.26,
2046,Male,90,1,1,76585.49,0,0,1531.71,9860.56,
2046,Male,90,1,2,0,6873.06,0,137.46,8217.13,
2046,Male,90,1,3,0,0,14727.98,294.56,7043.26,
2046,Male,95,1,1,35063.39,0,0,701.27,9860.56,
2046,Male,95,1,2,0,3146.71,0,62.93,8217.13,
2046,Male,95,1,3,0,0,6742.96,134.86,7043.26,
2046,Female,50,1,1,82967.62,0,0,1659.35,9860.56,
2046,Female,50,1,2,0,7445.81,0,148.92,8217.13,
2046,Female,50,1,3,0,0,15955.31,319.11,7043.26,
2046,Female,55,1,1,152336.1,0,0,3046.72,9860.56,
2046,Female,55,1,2,0,13671.19,0,273.42,8217.13,
2046,Female,55,1,3,0,0,29295.4,585.91,7043.26,
2046,Female,60,1,1,235124.95,0,0,4702.5,9860.56,
2046,Female,60,1,2,0,21100.96,0,422.02,8217.13,
2046,Female,60,1,3,0,0,45216.34,904.33,7043.26,
2046,Female,65,1,1,305067.7,0,0,6101.35,9860.56,
2046,Female,65,1,2,0,27377.87,0,547.56,8217.13,
2046,Female,65,1,3,0,0,58666.87,1173.34,7043.26,
2046,Female,70,1,1,332732.64,0,0,6654.65,9860.56,
2046,Female,70,1,2,0,29860.62,0,597.21,8217.13,
2046,Female,70,1,3,0,0,63987.05,1279.74,7043.26,
2046,Female,75,1,1,305067.7,0,0,6101.35,9860.56,
2046,Female,75,1,2,0,27377.87,0,547.56,8217.13,
2046,Female,75,1,3,0,0,58666.87,1173.34,7043.26,
2046,Female,80,1,1,235124.95,0,0,4702.5,9860.56,
2046,Female,80,1,2,0,21100.96,0,422.02,8217.13,
2046,Female,80,1,3,0,0,45216.34,904.33,7043.26,
2046,Female,85,1,1,152336.1,0,0,3046.72,9860.56,
2046,Female,85,1,2,0,13671.19,0,273.42,8217.13,
2046,Female,85,1,3,0,0,29295.4,585.91,7043.26,
2046,Female,90,1,1,82967.62,0,0,1659.35,9860.56,
2046,Female,90,1,2,0,7445.81,0,148.92,8217.13,
2046,Female,90,1,3,0,0,15955.31,319.11,7043.26,
2046,Female,95,1,1,37985.34,0,0,759.71,9860.56,
2046,Female,95,1,2,0,3408.94,0,68.18,8217.13,
2046,Female,95,1,3,0,0,7304.87,146.1,7043.26,
2047,Male,50,1,1,78270.37,0,0,1565.41,10205.68,
2047,Male,50,1,2,0,7024.26,0,140.49,8504.73,
2047,Male,50,1,3,0,0,15052.0,301.04,7289.77,
2047,Male,55,1,1,143711.54,0,0,2874.23,10205.68,
2047,Male,55,1,2,0,12897.19,0,257.94,8504.73,
2047,Male,55,1,3,0,0,27636.83,552.74,7289.77,
2047,Male,60,1,1,221813.26,0,0,4436.27,10205.68,
2047,Male,60,1,2,0,19906.32,0,398.13,8504.73,
2047,Male,60,1,3,0,0,42656.4,853.13,7289.77,
2047,Male,65,1,1,287796.18,0,0,5755.92,10205.68,
2047,Male,65,1,2,0,25827.86,0,516.56,8504.73,
2047,Male,65,1,3,0,0,55345.42,1106.91,7289.77,
2047,Male,70,1,1,313894.85,0,0,6277.9,10205.68,
